1785640235.691	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11071	cpu=1800|3201|3696	level=auto
1785640236.714	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11056	cpu=1753|2549|3555	level=auto
1785640237.736	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11054	cpu=1746|2885|3556	level=auto
1785640238.758	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12002	cpu=1801|2590|3609	level=auto
1785640239.779	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12062	cpu=1776|2630|3572	level=auto
1785640240.800	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12094	cpu=1770|2785|3592	level=auto
1785640241.821	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12098	cpu=1748|2539|3566	level=auto
1785640242.841	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12081	cpu=1773|2464|3606	level=auto
1785640243.863	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13013	cpu=1800|2790|3602	level=auto
1785640244.885	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12096	cpu=1751|2434|3608	level=auto
1785640245.908	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12036	cpu=1754|2810|3553	level=auto
1785640246.935	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12014	cpu=1759|2461|3569	level=auto
1785640247.958	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11074	cpu=1760|2977|3555	level=auto
1785640248.981	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11099	cpu=1755|2618|3599	level=auto
1785640250.005	sclk=607	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12030	cpu=1771|2758|3560	level=auto
1785640251.028	sclk=603	mclk=-	fclk=-	socclk=-	busy=0	power_mw=11094	cpu=1765|3006|3557	level=auto
1785640252.050	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11060	cpu=1765|2988|3557	level=auto
1785640253.074	sclk=628	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12054	cpu=1768|2668|3558	level=auto
1785640254.095	sclk=610	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12047	cpu=1775|2772|3564	level=auto
1785640255.119	sclk=608	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12040	cpu=1774|3037|3557	level=auto
1785640256.142	sclk=603	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12048	cpu=1773|2473|3604	level=auto
1785640257.171	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12047	cpu=1781|2648|3571	level=auto
1785640258.200	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11096	cpu=1773|2494|3600	level=auto
1785640259.227	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11085	cpu=1802|2397|3601	level=auto
1785640260.249	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12024	cpu=1768|2475|3558	level=auto
1785640261.276	sclk=612	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12057	cpu=1770|2692|3600	level=auto
1785640262.298	sclk=604	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12047	cpu=1784|2671|3575	level=auto
